age,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,gender_Male,city_type_Semi-Urban,city_type_Urban,mental_state_Burnout,mental_state_Distracted,mental_state_Focused,learning_style_Practical,learning_style_Reading,learning_style_Visual,career_goal_Business,career_goal_Engineering,career_goal_Medical,career_goal_Research
23,4.5,1,53,68,2.8,0,81,1.4,2.2,6,6,4.0,2,6.9,2,0.0,6,4,5,9,5,10,8,59,0,1,0,0,0,1,0,0,1,0,1,0,0
20,1.6,2,66,87,2.1,1,57,2.3,3.4,3,7,4.0,8,7.9,2,0.3,8,3,6,2,7,4,6,55,1,1,0,0,0,1,1,0,0,0,0,0,1
17,5.0,7,60,75,2.5,0,50,0.0,2.4,1,6,2.0,8,7.9,3,0.7,5,2,6,8,2,6,6,52,0,1,0,0,1,0,0,0,0,1,0,0,0
18,4.8,6,91,57,2.9,0,72,0.0,0.7,4,10,9.0,7,7.1,0,0.0,2,3,1,2,5,2,6,91,0,0,1,0,0,1,0,0,0,0,1,0,0
17,6.1,4,100,85,0.0,1,106,2.0,2.9,5,4,8.0,10,8.6,4,0.0,5,3,9,1,3,7,7,67,0,0,1,0,0,1,0,1,0,1,0,0,0
20,2.2,7,71,54,2.4,1,71,2.2,4.2,1,1,1.0,6,6.9,3,0.9,1,4,4,2,1,8,6,15,1,1,0,1,0,0,0,0,0,1,0,0,0
19,1.4,4,55,87,4.7,1,52,1.6,0.5,7,8,10.0,5,4.9,2,2.0,8,10,2,9,6,1,9,66,1,0,0,0,1,0,0,1,0,0,0,1,0
21,3.6,4,70,78,4.1,0,21,0.6,2.6,4,1,2.0,3,6.1,3,2.6,3,1,8,8,4,7,4,51,1,1,0,0,0,0,0,0,1,1,0,0,0
17,0.5,2,92,80,1.4,1,55,2.4,4.6,10,2,5.0,2,5.9,7,1.4,3,2,3,3,1,3,3,52,1,1,0,0,0,1,0,0,0,0,0,0,1
15,2.1,5,88,79,3.9,0,48,0.6,3.8,8,9,9.0,1,7.4,5,2.0,10,8,7,1,1,1,2,69,1,1,0,0,1,0,1,0,0,0,0,1,0
16,4.2,1,73,52,6.0,0,40,2.3,1.0,4,8,1.0,6,6.5,3,1.3,9,6,2,2,9,4,6,43,0,0,1,0,0,0,1,0,0,0,1,0,0
18,6.1,1,70,100,1.5,0,73,1.7,4.2,7,5,7.0,1,4.5,2,1.0,3,4,3,7,4,5,7,61,1,1,0,1,0,0,0,0,0,0,0,1,0
18,4.7,6,61,54,1.6,1,99,0.7,0.3,1,8,5.0,5,5.4,0,1.2,9,5,10,4,7,4,2,56,1,1,0,0,0,1,0,1,0,0,0,0,1
23,5.9,6,89,81,3.4,1,65,0.0,3.2,4,8,3.0,3,6.1,4,0.0,2,5,10,6,3,7,3,44,1,0,0,1,0,0,0,1,0,0,0,0,1
18,3.0,5,72,83,1.5,0,37,3.0,0.8,5,2,8.0,10,4.3,0,0.1,10,1,7,1,9,9,8,42,0,0,1,0,1,0,1,0,0,1,0,0,0
19,3.4,6,92,71,1.3,0,57,3.3,1.6,2,4,10.0,7,7.3,7,1.9,7,9,7,4,9,9,3,47,0,0,0,1,0,0,0,0,0,0,1,0,0
22,6.5,7,61,81,4.6,1,44,2.3,1.6,3,7,3.0,2,6.2,6,0.5,2,4,7,6,5,4,2,49,1,0,1,1,0,0,1,0,0,0,0,0,0
22,3.0,1,69,85,3.6,0,47,2.6,2.8,1,3,2.0,10,4.6,7,1.4,4,4,4,4,6,2,4,48,0,0,0,0,1,0,1,0,0,0,0,0,1
21,3.3,0,94,79,0.7,1,52,0.8,1.6,1,5,3.0,9,6.1,0,1.1,3,2,10,8,3,7,10,66,0,1,0,0,0,1,0,1,0,0,0,0,0
15,4.0,3,75,70,3.9,1,71,4.9,0.0,8,6,4.0,8,5.9,6,0.8,8,6,4,6,9,8,7,52,0,0,0,0,0,0,1,0,0,1,0,0,0
21,5.0,6,47,56,2.8,0,90,2.3,2.7,3,5,3.0,8,6.7,4,0.0,10,6,1,4,9,5,1,36,1,1,0,1,0,0,0,0,1,0,0,1,0
21,3.2,7,92,71,2.6,1,80,1.5,2.0,3,4,6.0,6,6.6,2,1.1,10,8,4,7,9,2,3,63,1,0,0,0,0,0,0,0,1,0,0,0,1
21,5.1,3,95,77,4.7,1,93,0.0,1.0,9,6,2.0,9,5.7,7,0.0,2,1,4,2,1,3,4,26,0,1,0,1,0,0,1,0,0,0,1,0,0
16,4.5,4,94,74,4.1,0,91,1.6,0.4,6,4,8.0,5,6.4,6,0.1,6,6,3,8,4,2,7,69,0,0,0,1,0,0,0,0,0,1,0,0,0
22,3.2,5,95,97,3.4,1,73,1.6,4.9,2,7,9.0,5,7.2,2,1.4,5,1,5,10,8,3,9,100,1,0,0,0,0,0,1,0,0,0,1,0,0
19,5.3,4,99,98,1.3,1,86,3.2,0.0,4,6,8.0,5,6.9,5,1.8,3,4,6,8,7,4,3,84,0,1,0,0,0,0,1,0,0,1,0,0,0
22,4.4,0,71,74,1.2,0,78,0.7,3.4,3,9,4.0,10,4.9,4,1.7,4,5,5,8,6,3,9,70,1,0,0,0,0,1,1,0,0,0,1,0,0
22,4.1,2,74,79,2.4,1,85,0.5,1.6,6,6,1.0,3,6.0,2,1.4,1,4,1,5,8,10,2,23,1,1,0,1,0,0,1,0,0,0,0,0,1
22,3.5,6,55,93,2.1,0,76,1.6,2.4,6,3,4.0,4,7.7,0,0.8,1,4,1,6,2,1,7,59,0,1,0,1,0,0,0,1,0,1,0,0,0
23,2.7,5,57,88,3.7,1,82,0.5,1.7,5,8,8.0,3,7.5,3,1.6,6,4,10,9,2,2,1,49,1,1,0,0,0,0,0,0,0,0,0,1,0
17,5.6,1,55,55,4.7,0,13,2.1,0.7,2,5,4.0,6,6.2,7,0.8,1,3,4,2,2,6,6,55,0,0,1,0,1,0,1,0,0,0,0,1,0
15,2.7,1,57,89,4.5,0,49,2.6,3.4,4,5,3.0,4,5.2,3,1.1,9,3,8,6,2,3,1,32,0,1,0,1,0,0,0,0,0,0,0,0,0
17,3.7,1,78,100,3.0,1,82,0.2,3.3,8,10,7.0,4,6.5,2,1.0,10,7,6,6,8,6,2,67,0,0,1,0,0,1,0,0,0,1,0,0,0
18,1.8,2,66,100,4.4,0,104,2.7,0.9,5,2,7.0,5,8.5,0,0.4,9,5,9,1,2,3,5,36,0,0,1,1,0,0,0,0,0,0,0,0,0
20,3.2,3,75,70,3.8,1,92,1.3,1.9,6,2,10.0,5,5.6,5,0.5,10,9,5,3,10,4,3,54,0,0,0,0,0,1,0,0,1,0,0,1,0
22,3.6,3,64,72,4.3,1,91,1.6,2.2,6,10,6.0,10,5.0,5,0.0,9,7,1,9,6,8,9,47,0,1,0,0,1,0,0,0,0,0,0,1,0
16,1.8,3,49,91,2.7,1,22,1.6,0.0,1,5,2.0,6,7.7,3,1.5,9,3,5,5,8,10,10,55,1,0,1,0,0,1,0,0,0,1,0,0,0
17,3.5,5,40,75,0.6,1,70,2.6,3.1,2,5,10.0,10,6.6,0,1.2,3,4,5,4,4,9,9,53,1,0,1,1,0,0,0,1,0,0,1,0,0
19,4.6,5,73,91,2.9,0,81,1.8,2.7,5,7,10.0,2,4.1,0,1.9,4,6,6,1,7,5,6,74,1,1,0,0,0,0,0,1,0,0,0,0,0
18,5.6,0,60,81,0.8,0,11,1.4,3.0,3,1,1.0,8,7.9,4,2.6,2,5,1,9,4,10,2,51,1,0,0,0,0,0,0,0,0,1,0,0,0
15,1.7,0,72,67,2.9,1,67,2.5,1.7,9,2,5.0,4,7.1,2,3.3,10,8,4,9,5,2,8,41,1,1,0,0,1,0,0,0,0,0,0,1,0
15,4.1,6,43,59,2.6,1,67,1.6,2.2,4,10,1.0,7,4.8,1,1.8,1,9,10,8,10,4,5,37,1,0,0,1,0,0,0,0,1,0,1,0,0
16,4.4,4,67,52,5.1,1,22,0.3,5.2,10,3,1.0,2,8.2,0,1.0,9,8,1,10,1,2,2,40,0,1,0,0,0,1,0,0,1,1,0,0,0
23,2.7,1,74,54,2.7,1,83,2.2,1.6,3,1,8.0,2,6.9,1,0.5,1,3,8,6,3,7,6,46,1,0,0,0,0,0,0,0,0,1,0,0,0
22,3.6,4,83,78,4.3,1,78,0.5,1.7,3,6,7.0,7,6.0,3,0.5,4,5,9,1,2,5,5,46,0,1,0,0,0,0,1,0,0,0,0,0,0
19,5.1,4,68,89,3.9,0,50,2.2,0.8,3,8,7.0,4,6.4,4,0.0,10,2,8,8,9,2,4,94,1,0,1,0,0,1,0,0,0,0,0,0,1
16,2.1,4,87,64,2.5,0,43,0.9,1.9,5,2,7.0,2,7.1,2,0.8,6,5,9,3,2,2,4,38,1,0,1,1,0,0,0,1,0,0,0,0,0
19,3.5,1,95,96,4.6,0,105,0.1,0.0,10,8,3.0,10,5.8,3,0.5,2,9,8,9,9,7,4,48,0,0,1,0,0,1,1,0,0,0,0,0,1
19,7.6,3,97,64,4.8,0,92,1.8,0.4,4,7,2.0,10,5.8,1,2.4,8,7,3,4,4,10,7,50,1,1,0,0,1,0,0,0,0,0,0,0,1
16,1.8,5,79,91,3.1,0,50,1.4,2.5,4,6,5.0,6,6.4,0,1.8,1,6,1,8,10,9,6,51,1,0,1,1,0,0,0,0,1,0,0,1,0
23,5.6,7,73,66,1.9,1,38,1.1,2.2,9,7,5.0,5,6.5,5,0.7,6,5,10,9,10,10,5,65,1,1,0,0,0,1,0,1,0,0,1,0,0
23,3.9,5,64,75,3.4,1,45,2.0,4.5,4,2,7.0,7,5.5,4,0.4,4,1,5,5,4,9,8,49,0,1,0,0,0,0,0,0,1,0,0,0,0
17,1.0,4,79,59,5.1,0,35,1.8,1.9,5,4,6.0,3,6.4,2,0.0,4,5,6,2,10,8,4,47,0,1,0,0,1,0,0,0,0,0,0,0,0
16,3.6,5,86,72,1.5,0,114,1.9,0.6,9,5,3.0,7,9.4,7,0.0,8,4,7,8,9,9,5,48,1,0,1,0,0,0,0,0,1,0,0,1,0
20,3.9,7,87,50,4.1,1,90,1.6,1.4,6,6,9.0,8,5.5,6,0.0,3,7,6,6,2,2,7,53,1,0,1,0,1,0,0,1,0,0,0,0,1
21,3.9,0,75,79,3.5,1,32,0.8,2.4,6,8,10.0,5,6.2,5,0.7,3,8,4,3,3,6,8,60,1,1,0,0,1,0,0,1,0,1,0,0,0
15,1.9,5,41,66,3.0,0,107,2.6,1.3,2,8,2.0,1,7.0,6,1.5,1,3,5,7,6,8,1,49,1,0,1,0,0,0,0,0,0,0,0,1,0
23,2.7,6,45,65,1.7,0,30,1.2,3.2,3,7,1.0,8,7.6,7,1.5,6,7,2,6,8,4,5,58,0,0,1,0,1,0,0,0,0,0,0,1,0
20,7.1,5,71,63,1.7,0,23,1.8,1.4,8,7,5.0,10,5.5,7,0.7,10,6,2,8,10,1,9,85,0,0,0,0,1,0,0,1,0,1,0,0,0
20,2.5,2,59,50,0.0,0,85,2.1,5.1,6,2,2.0,7,5.5,6,1.0,10,4,10,4,4,9,7,31,1,1,0,0,0,0,0,0,1,0,0,0,0
21,4.2,1,91,94,2.3,1,42,1.2,3.9,3,1,2.0,2,7.7,2,0.1,4,10,1,1,5,7,9,73,1,0,0,0,1,0,0,1,0,0,0,0,1
21,3.3,3,88,78,3.0,0,78,2.3,1.6,7,4,7.0,5,5.8,6,0.5,10,7,7,2,8,7,9,47,1,0,0,1,0,0,1,0,0,0,0,1,0
18,4.6,6,91,56,4.1,0,98,1.6,1.4,5,8,4.0,2,6.8,7,1.1,5,7,5,10,4,7,4,65,0,1,0,0,1,0,0,1,0,0,0,1,0
22,5.7,3,98,78,0.0,1,7,1.8,5.8,10,4,1.0,2,7.8,1,0.2,10,3,6,1,1,3,9,54,1,0,0,0,1,0,0,0,0,0,1,0,0
20,4.2,6,85,83,3.1,0,71,0.0,2.7,1,9,1.0,2,6.5,7,2.2,8,5,1,10,3,2,6,77,0,0,1,1,0,0,0,0,1,0,1,0,0
20,1.4,2,44,71,5.9,1,107,2.2,2.5,9,1,2.0,7,5.4,3,1.6,1,5,4,6,7,3,6,22,1,1,0,0,0,1,0,0,1,1,0,0,0
18,3.5,4,46,67,1.8,1,90,1.4,1.9,8,1,8.0,10,7.7,2,0.7,1,8,9,5,1,1,9,41,1,0,0,0,1,0,0,0,1,0,0,1,0
20,6.4,1,68,98,2.4,0,61,1.3,0.3,7,9,5.0,7,7.0,2,0.0,5,10,7,6,4,3,6,77,0,1,0,0,1,0,0,1,0,1,0,0,0
19,5.5,3,57,90,1.3,0,52,1.7,1.0,1,5,5.0,3,6.3,7,2.0,10,2,5,10,2,1,10,96,0,0,0,0,0,1,0,0,1,0,1,0,0
23,4.2,1,65,69,3.5,1,54,0.0,0.0,6,4,3.0,1,7.1,1,1.9,1,7,6,3,2,10,3,46,0,1,0,0,0,0,0,0,0,1,0,0,0
22,4.4,5,67,62,3.0,0,41,0.0,2.5,1,6,4.0,7,5.4,0,0.0,2,9,9,6,4,7,5,44,1,1,0,1,0,0,1,0,0,1,0,0,0
20,6.7,2,62,53,3.1,1,82,2.2,3.4,1,3,4.0,2,5.4,3,0.3,1,3,7,3,6,6,1,57,0,0,1,0,0,1,0,0,1,0,0,1,0
20,3.8,4,55,51,1.3,1,24,0.6,2.0,6,8,4.0,3,7.3,1,1.1,1,8,3,6,7,8,6,40,0,1,0,1,0,0,0,0,1,0,1,0,0
22,1.8,5,47,62,2.9,0,61,1.4,3.0,10,10,3.0,8,5.8,1,1.0,2,2,4,8,2,4,8,31,0,0,0,0,0,0,1,0,0,1,0,0,0
17,5.7,0,85,95,1.5,1,66,1.0,0.3,8,2,1.0,7,5.6,4,1.4,3,6,7,9,1,3,5,34,0,0,1,0,0,0,1,0,0,0,0,1,0
19,6.0,2,96,90,5.1,0,25,0.0,0.7,4,5,2.0,10,6.9,0,0.6,6,1,8,2,3,8,4,42,1,1,0,0,0,1,0,0,1,1,0,0,0
19,4.7,1,99,56,2.6,0,37,2.4,0.4,1,10,2.0,4,6.9,6,0.2,5,1,5,8,7,7,2,77,0,0,0,0,0,1,0,0,1,0,0,0,1
15,4.8,4,57,86,3.0,1,116,2.8,1.1,1,4,5.0,9,4.7,5,1.6,2,2,7,5,10,1,5,56,1,0,1,1,0,0,1,0,0,0,1,0,0
15,5.9,7,70,60,0.2,1,85,2.3,2.6,2,5,9.0,10,7.4,1,1.7,5,3,10,8,2,4,5,66,0,0,0,0,0,0,0,1,0,1,0,0,0
20,5.3,4,56,69,2.7,0,74,0.5,2.0,10,5,9.0,3,6.0,2,1.7,4,9,4,5,2,8,9,64,0,0,0,1,0,0,0,1,0,1,0,0,0
18,3.1,4,84,72,1.0,0,36,1.4,0.0,10,5,9.0,6,5.8,6,1.1,3,10,3,10,7,9,9,69,1,0,0,0,1,0,0,0,1,1,0,0,0
22,1.5,2,89,56,3.6,1,60,0.9,1.4,7,4,8.0,2,7.4,7,1.3,2,5,1,5,5,7,2,43,0,0,0,0,1,0,0,0,0,1,0,0,0
20,2.9,2,49,53,0.0,0,18,1.2,0.0,9,6,5.0,2,7.3,2,0.5,3,5,10,4,8,6,8,57,0,0,1,1,0,0,0,0,1,0,0,0,0
20,6.5,3,73,58,2.2,1,60,1.5,3.1,10,7,1.0,5,6.3,2,0.6,10,10,7,3,7,1,4,64,1,1,0,1,0,0,0,0,0,1,0,0,0
21,5.4,6,95,53,2.4,1,86,1.6,3.0,3,6,9.0,5,7.9,3,1.7,1,9,8,8,7,9,3,64,1,0,0,0,0,0,0,1,0,0,0,0,1
17,6.2,7,41,50,2.9,0,41,0.9,2.7,1,4,9.0,10,6.9,1,0.4,9,2,6,7,1,5,5,57,1,0,0,0,1,0,1,0,0,1,0,0,0
15,5.4,1,86,54,5.1,1,17,2.0,3.7,3,9,2.0,1,6.3,7,0.6,4,8,5,6,6,6,2,63,0,1,0,0,1,0,0,0,1,1,0,0,0
18,6.0,7,48,75,2.6,1,12,0.0,0.0,5,7,5.0,4,6.3,3,0.8,2,7,4,8,7,8,4,69,0,1,0,0,1,0,0,1,0,0,1,0,0
23,4.0,4,48,77,2.2,1,23,0.0,0.9,9,5,2.0,6,7.7,4,0.8,8,8,4,7,9,10,4,36,0,0,1,0,0,0,0,0,0,1,0,0,0
20,1.8,4,54,89,2.0,0,59,1.9,1.8,2,8,6.0,2,5.7,5,1.0,9,10,5,6,4,3,10,71,1,1,0,1,0,0,0,1,0,0,0,1,0
19,3.5,7,69,58,0.6,0,67,1.6,0.8,2,8,9.0,10,8.2,3,1.8,3,7,8,1,6,2,8,99,1,1,0,0,0,1,0,1,0,0,0,0,0
18,4.9,6,48,92,4.5,1,58,0.9,3.7,8,7,7.0,7,6.7,1,1.5,7,7,7,4,5,7,8,69,1,1,0,0,0,0,0,1,0,0,1,0,0
23,5.3,4,59,53,0.4,0,23,0.0,1.5,1,8,1.0,9,7.0,2,0.0,9,1,10,9,4,7,9,58,0,1,0,0,0,1,0,0,1,1,0,0,0
20,6.4,2,75,55,1.9,1,92,0.2,0.0,6,2,7.0,6,7.1,7,1.0,1,10,10,5,6,7,4,51,1,1,0,0,1,0,0,0,0,0,0,0,0
15,5.0,1,60,73,1.4,1,8,2.7,3.4,3,8,4.0,3,6.5,3,1.7,7,2,8,2,1,8,4,62,0,1,0,0,1,0,0,1,0,0,0,0,1
21,6.4,2,95,65,2.1,0,35,1.2,4.5,1,1,5.0,5,6.0,2,1.2,8,4,3,2,9,7,5,79,1,0,1,0,1,0,0,0,1,1,0,0,0
23,1.1,7,45,58,1.3,1,5,1.5,0.3,4,6,3.0,7,6.9,4,0.8,3,9,8,2,8,8,10,77,0,1,0,0,0,1,0,0,0,0,0,1,0
18,6.0,6,42,98,4.0,0,26,2.4,3.5,1,3,9.0,1,6.0,6,1.3,1,1,5,8,1,3,6,77,1,0,0,1,0,0,0,0,0,0,1,0,0
17,5.3,4,71,54,3.8,0,18,2.6,1.6,6,9,4.0,4,6.1,1,1.6,9,7,5,5,9,10,5,58,1,0,1,0,0,1,0,1,0,1,0,0,0
19,3.4,4,53,82,4.2,1,48,2.2,0.0,9,10,4.0,10,6.4,5,0.5,8,3,4,10,7,2,1,28,0,0,1,0,0,0,0,1,0,0,0,0,0
15,3.4,7,75,69,2.0,0,84,3.6,0.2,4,8,8.0,6,4.5,5,1.1,9,3,4,9,10,2,9,80,0,1,0,1,0,0,0,0,0,0,0,0,1
15,2.1,7,44,58,3.1,0,44,0.9,5.6,2,3,5.0,1,6.1,1,0.9,7,7,10,5,10,6,3,57,1,0,0,0,0,0,0,0,0,0,0,0,1
23,4.5,7,79,88,2.9,1,29,1.4,3.3,1,1,6.0,8,8.1,6,0.6,1,9,9,7,1,10,2,40,0,0,1,0,1,0,1,0,0,0,0,0,1
17,6.4,1,72,79,3.6,0,13,2.2,1.9,2,10,5.0,5,4.6,5,0.0,5,4,7,7,4,10,2,62,1,1,0,1,0,0,0,0,0,0,0,1,0
18,3.8,6,49,71,3.4,1,49,3.1,1.2,5,5,4.0,9,6.3,2,1.3,9,7,9,4,3,10,8,39,1,0,0,0,0,0,1,0,0,0,0,0,0
16,3.7,3,50,69,1.7,1,21,1.6,1.2,3,8,6.0,1,7.6,0,0.8,4,8,9,7,7,2,2,56,1,0,0,1,0,0,1,0,0,0,0,0,0
16,5.7,3,78,54,2.5,1,47,1.8,2.5,3,7,10.0,1,5.5,2,2.6,1,6,6,5,7,5,8,85,1,1,0,1,0,0,0,1,0,0,0,1,0
21,5.4,3,77,70,2.2,1,62,2.6,1.1,10,4,3.0,7,6.5,1,0.5,10,2,6,3,8,3,2,39,0,0,0,0,0,1,0,0,0,0,1,0,0
23,5.1,1,55,57,2.8,1,5,1.5,2.2,5,5,3.0,8,8.7,3,0.0,2,5,4,10,9,4,8,58,1,0,0,0,1,0,0,0,0,0,1,0,0
20,6.1,2,61,53,3.1,0,105,2.8,0.6,1,8,1.0,5,4.9,7,1.1,9,6,7,7,2,5,2,37,1,0,1,0,0,1,0,0,0,0,1,0,0
18,2.6,2,45,60,2.7,0,51,0.0,1.5,7,9,1.0,4,5.6,2,2.2,5,5,10,10,2,5,4,20,0,0,0,0,0,0,0,0,1,0,0,0,0
17,7.1,0,70,91,2.8,1,16,0.8,0.6,4,8,3.0,9,6.7,4,1.0,2,8,2,8,6,7,6,53,1,0,1,1,0,0,0,0,1,0,0,0,1
23,4.4,5,53,75,0.8,0,96,1.4,3.2,2,3,9.0,5,7.2,1,1.2,8,3,1,8,9,8,1,53,1,0,1,0,1,0,0,1,0,0,0,1,0
22,3.3,4,68,93,3.9,0,107,1.3,4.8,7,7,2.0,3,8.0,0,1.1,8,9,7,3,1,4,10,63,0,0,0,0,1,0,0,0,1,0,0,0,1
17,4.0,2,81,84,2.9,0,95,1.4,0.1,9,9,9.0,10,6.4,1,1.0,3,4,6,1,3,5,4,68,1,0,0,0,0,1,0,0,0,0,1,0,0
22,5.3,1,52,82,2.6,0,30,2.9,2.1,5,8,8.0,10,7.5,3,0.4,9,3,8,5,5,8,6,49,1,1,0,0,0,0,0,0,0,0,1,0,0
15,3.1,3,98,94,5.1,0,62,1.6,3.0,5,4,4.0,9,8.0,6,1.6,6,9,4,10,6,10,7,33,1,0,1,1,0,0,1,0,0,0,1,0,0
15,4.7,0,58,58,3.8,1,9,1.4,0.9,3,5,6.0,7,7.3,1,1.4,7,7,3,8,1,4,3,39,1,1,0,0,1,0,1,0,0,0,0,0,0
23,3.7,2,43,73,3.6,0,85,2.1,6.1,6,6,3.0,5,9.1,4,0.0,5,7,8,4,2,5,7,23,1,0,1,1,0,0,0,0,0,0,0,0,1
18,3.8,0,80,63,2.1,0,76,2.3,1.4,4,1,1.0,3,8.4,4,1.1,4,4,6,9,9,8,1,49,0,1,0,0,0,1,0,0,0,0,0,1,0
16,2.9,1,41,82,1.5,1,109,2.7,2.6,5,8,8.0,6,8.9,7,0.2,1,8,9,1,7,5,8,59,0,0,1,0,1,0,0,0,1,0,0,0,1
22,2.7,5,64,63,0.1,0,82,0.4,0.8,9,5,7.0,10,9.0,6,0.6,4,3,4,9,5,6,4,24,1,0,0,1,0,0,0,0,0,1,0,0,0
15,4.9,5,91,75,0.0,1,100,3.7,0.0,8,1,9.0,8,5.1,6,0.6,6,2,10,4,2,9,9,47,0,1,0,1,0,0,0,1,0,0,0,1,0
22,4.5,2,67,53,3.7,0,20,1.7,3.0,10,2,2.0,4,6.5,2,0.4,5,1,6,8,5,3,3,33,0,1,0,1,0,0,0,1,0,0,0,1,0
16,3.4,0,59,77,0.0,0,54,1.4,0.0,1,3,7.0,10,7.6,5,0.5,1,8,8,9,10,6,3,51,1,0,1,1,0,0,1,0,0,0,1,0,0
22,4.3,2,79,62,2.4,0,24,1.4,5.5,5,9,6.0,2,8.4,3,1.3,9,1,9,10,1,1,4,76,0,1,0,0,1,0,0,0,1,0,0,0,0
20,3.9,6,54,95,2.0,1,39,0.0,1.1,3,6,2.0,9,7.9,1,0.7,1,1,2,10,3,2,4,47,0,0,0,0,1,0,0,1,0,1,0,0,0
16,3.8,7,68,91,1.2,1,111,0.7,2.3,3,2,8.0,6,4.5,6,2.2,1,7,4,7,4,4,4,61,1,0,1,0,0,0,0,0,1,0,0,0,1
16,4.0,5,75,70,2.4,1,53,2.5,0.5,8,7,10.0,8,6.7,5,1.3,2,1,8,4,8,2,3,45,1,0,0,0,1,0,0,0,1,1,0,0,0
23,4.6,0,68,83,0.2,1,84,0.0,3.1,7,5,10.0,8,5.8,4,0.2,10,6,5,8,4,9,5,57,1,0,0,0,0,1,0,0,0,0,0,0,1
22,3.4,5,48,86,2.7,0,6,1.6,0.8,9,8,6.0,5,6.8,7,0.0,5,6,9,1,4,5,9,54,1,0,0,1,0,0,1,0,0,0,0,1,0
19,3.6,3,99,68,2.7,1,56,1.1,0.3,10,8,10.0,6,7.9,6,0.0,3,4,6,6,6,2,8,62,0,1,0,1,0,0,0,1,0,0,0,0,1
18,2.3,4,86,84,2.2,1,33,0.1,0.4,5,9,8.0,10,5.5,3,0.0,9,3,6,7,3,3,3,41,1,0,0,1,0,0,0,1,0,0,1,0,0
16,5.8,3,54,100,4.1,1,16,1.5,1.9,10,5,1.0,2,6.5,0,0.9,9,10,5,6,10,9,5,57,0,1,0,0,0,0,0,0,1,0,0,0,0
19,6.5,6,45,64,4.8,0,19,0.5,0.9,8,5,10.0,7,5.3,7,0.7,5,9,9,8,6,7,7,56,0,1,0,1,0,0,0,0,1,0,0,1,0
16,3.1,7,78,73,1.7,0,49,3.7,2.4,8,6,9.0,3,7.2,0,0.3,4,8,6,7,9,2,7,87,0,0,0,0,1,0,0,1,0,1,0,0,0
21,3.9,6,78,57,2.0,0,96,3.1,4.5,9,2,6.0,2,5.3,7,0.3,6,5,4,7,3,10,7,50,0,1,0,1,0,0,0,1,0,0,0,0,1
21,2.6,1,66,70,2.8,1,43,2.7,2.5,4,2,10.0,10,6.7,2,2.2,6,3,10,8,2,4,4,33,0,0,0,0,0,0,1,0,0,1,0,0,0
21,1.2,7,79,74,4.8,1,93,1.0,2.7,7,1,6.0,5,8.4,6,0.8,8,2,4,3,7,8,4,24,1,0,1,1,0,0,0,0,0,0,0,1,0
23,6.1,1,86,81,1.8,0,36,0.8,5.3,9,9,6.0,1,7.7,7,1.1,8,1,10,4,4,1,4,97,0,0,1,0,0,1,0,0,0,0,1,0,0
21,5.5,7,91,100,1.6,0,73,1.7,1.0,6,5,7.0,9,4.6,7,1.6,9,10,4,1,8,6,6,72,1,1,0,0,0,0,1,0,0,0,1,0,0
20,2.5,0,78,55,3.5,0,108,2.6,0.7,5,7,6.0,6,6.0,6,0.0,8,10,3,5,1,1,9,73,0,1,0,0,0,0,0,1,0,1,0,0,0
18,3.5,7,69,83,0.7,0,114,1.5,1.1,3,9,1.0,4,6.6,3,1.6,10,10,10,10,1,5,5,55,1,0,1,1,0,0,1,0,0,0,0,0,1
17,6.7,2,62,58,1.9,0,109,1.8,3.5,6,10,7.0,8,6.9,4,1.2,10,4,4,9,9,3,9,87,0,0,1,0,1,0,0,0,0,1,0,0,0
19,4.4,2,85,53,0.5,0,89,1.9,4.4,2,7,9.0,5,8.4,4,2.2,1,6,7,5,3,6,7,88,1,0,0,0,0,1,1,0,0,0,0,0,0
23,1.5,4,71,56,3.2,1,81,0.7,1.3,1,5,8.0,10,7.6,6,1.4,4,6,7,7,3,8,7,47,1,0,0,0,0,1,0,1,0,0,1,0,0
18,4.9,1,80,93,4.7,1,92,1.5,1.2,6,8,1.0,5,5.8,2,0.5,6,9,10,3,9,9,1,56,0,0,1,0,0,1,0,1,0,1,0,0,0
21,2.4,7,83,51,1.2,0,27,0.7,0.0,5,5,5.0,9,5.5,6,2.5,7,2,6,9,3,2,8,75,0,0,1,0,0,1,0,1,0,0,1,0,0
22,7.1,3,40,70,3.9,1,11,4.4,0.0,6,2,5.0,3,5.6,4,1.9,10,1,10,10,2,5,6,37,0,0,0,0,0,0,0,1,0,0,0,0,1
20,5.8,6,43,58,2.5,1,48,0.0,0.0,9,4,7.0,9,5.4,3,1.1,3,7,1,7,3,9,6,50,1,0,0,0,0,1,0,0,0,0,0,1,0
16,3.4,6,85,61,4.4,0,13,2.0,2.3,5,6,1.0,8,4.6,4,0.9,4,6,10,1,3,7,8,38,0,0,0,0,1,0,0,0,0,0,0,0,0
19,4.8,6,66,74,4.1,0,20,3.1,0.0,7,5,7.0,8,8.0,2,1.7,4,4,2,7,10,3,10,73,0,1,0,1,0,0,0,0,0,0,1,0,0
